incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,County,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_longitude,incident_latitude,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired,Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,Site Latitude,Site Longitude
Oak Fire,Y,2024-06-26T12:24:22Z,2024-06-23T03:29:53Z,CAL FIRE Riverside Unit,,Riverside,"42000 Block Oak Canyon Road, Sage",13.0,100.0,,"Riverside County Sheriffs Department, Murrieta Fire and Rescue, Hemet City Fire Department, So Cal Edison",-116.927015,33.653953,Wildfire,7dcfb7b4-7b93-4338-8969-ba1041ab9986,https://www.fire.ca.gov/incidents/2024/6/23/oak-fire/,,,2024-06-23,N,True,False,06/23/2024,AQS,60650016,3,6.9,ug/m3 LC,38,Temecula,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.5830180008699,-117.072202
Oak Fire,Y,2024-06-26T12:24:22Z,2024-06-23T03:29:53Z,CAL FIRE Riverside Unit,,Riverside,"42000 Block Oak Canyon Road, Sage",13.0,100.0,,"Riverside County Sheriffs Department, Murrieta Fire and Rescue, Hemet City Fire Department, So Cal Edison",-116.927015,33.653953,Wildfire,7dcfb7b4-7b93-4338-8969-ba1041ab9986,https://www.fire.ca.gov/incidents/2024/6/23/oak-fire/,,,2024-06-23,N,True,False,06/23/2024,AQS,60650500,2,7.0,ug/m3 LC,39,29 Palms,1,100.0,88101,PM2.5 - Local Conditions,521.0,Met One E-FRM PM2.5 with VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.7196900008716,-116.1897
Oak Fire,Y,2024-06-26T12:24:22Z,2024-06-23T03:29:53Z,CAL FIRE Riverside Unit,,Riverside,"42000 Block Oak Canyon Road, Sage",13.0,100.0,,"Riverside County Sheriffs Department, Murrieta Fire and Rescue, Hemet City Fire Department, So Cal Edison",-116.927015,33.653953,Wildfire,7dcfb7b4-7b93-4338-8969-ba1041ab9986,https://www.fire.ca.gov/incidents/2024/6/23/oak-fire/,,,2024-06-23,N,True,False,06/23/2024,AQS,60651016,1,5.2,ug/m3 LC,29,Morongo Air Monitoring Station,2,200.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9447129,-116.830074
Oak Fire,Y,2024-06-26T12:24:22Z,2024-06-23T03:29:53Z,CAL FIRE Riverside Unit,,Riverside,"42000 Block Oak Canyon Road, Sage",13.0,100.0,,"Riverside County Sheriffs Department, Murrieta Fire and Rescue, Hemet City Fire Department, So Cal Edison",-116.927015,33.653953,Wildfire,7dcfb7b4-7b93-4338-8969-ba1041ab9986,https://www.fire.ca.gov/incidents/2024/6/23/oak-fire/,,,2024-06-23,N,True,False,06/23/2024,AQS,60651016,2,5.6,ug/m3 LC,31,Morongo Air Monitoring Station,1,100.0,88101,PM2.5 - Local Conditions,143.0,R & P Model 2000 PM-2.5 Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9447129,-116.830074
Oak Fire,Y,2024-06-26T12:24:22Z,2024-06-23T03:29:53Z,CAL FIRE Riverside Unit,,Riverside,"42000 Block Oak Canyon Road, Sage",13.0,100.0,,"Riverside County Sheriffs Department, Murrieta Fire and Rescue, Hemet City Fire Department, So Cal Edison",-116.927015,33.653953,Wildfire,7dcfb7b4-7b93-4338-8969-ba1041ab9986,https://www.fire.ca.gov/incidents/2024/6/23/oak-fire/,,,2024-06-23,N,True,False,06/23/2024,AQS,60652007,1,5.8,ug/m3 LC,32,,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.72537,-116.206842
Oak Fire,Y,2024-06-26T12:24:22Z,2024-06-23T03:29:53Z,CAL FIRE Riverside Unit,,Riverside,"42000 Block Oak Canyon Road, Sage",13.0,100.0,,"Riverside County Sheriffs Department, Murrieta Fire and Rescue, Hemet City Fire Department, So Cal Edison",-116.927015,33.653953,Wildfire,7dcfb7b4-7b93-4338-8969-ba1041ab9986,https://www.fire.ca.gov/incidents/2024/6/23/oak-fire/,,,2024-06-23,N,True,False,06/23/2024,AQS,60652007,3,5.4,ug/m3 LC,30,,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.72537,-116.206842
Oak Fire,Y,2024-06-26T12:24:22Z,2024-06-23T03:29:53Z,CAL FIRE Riverside Unit,,Riverside,"42000 Block Oak Canyon Road, Sage",13.0,100.0,,"Riverside County Sheriffs Department, Murrieta Fire and Rescue, Hemet City Fire Department, So Cal Edison",-116.927015,33.653953,Wildfire,7dcfb7b4-7b93-4338-8969-ba1041ab9986,https://www.fire.ca.gov/incidents/2024/6/23/oak-fire/,,,2024-06-23,N,True,False,06/23/2024,AQS,60655001,1,6.0,ug/m3 LC,33,Palm Springs,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.85275,-116.54101
Oak Fire,Y,2024-06-26T12:24:22Z,2024-06-23T03:29:53Z,CAL FIRE Riverside Unit,,Riverside,"42000 Block Oak Canyon Road, Sage",13.0,100.0,,"Riverside County Sheriffs Department, Murrieta Fire and Rescue, Hemet City Fire Department, So Cal Edison",-116.927015,33.653953,Wildfire,7dcfb7b4-7b93-4338-8969-ba1041ab9986,https://www.fire.ca.gov/incidents/2024/6/23/oak-fire/,,,2024-06-23,N,True,False,06/23/2024,AQS,60658001,1,13.6,ug/m3 LC,59,Rubidoux,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9995800008751,-117.41601
Oak Fire,Y,2024-06-26T12:24:22Z,2024-06-23T03:29:53Z,CAL FIRE Riverside Unit,,Riverside,"42000 Block Oak Canyon Road, Sage",13.0,100.0,,"Riverside County Sheriffs Department, Murrieta Fire and Rescue, Hemet City Fire Department, So Cal Edison",-116.927015,33.653953,Wildfire,7dcfb7b4-7b93-4338-8969-ba1041ab9986,https://www.fire.ca.gov/incidents/2024/6/23/oak-fire/,,,2024-06-23,N,True,False,06/23/2024,AQS,60658001,2,13.6,ug/m3 LC,59,Rubidoux,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9995800008751,-117.41601
Oak Fire,Y,2024-06-26T12:24:22Z,2024-06-23T03:29:53Z,CAL FIRE Riverside Unit,,Riverside,"42000 Block Oak Canyon Road, Sage",13.0,100.0,,"Riverside County Sheriffs Department, Murrieta Fire and Rescue, Hemet City Fire Department, So Cal Edison",-116.927015,33.653953,Wildfire,7dcfb7b4-7b93-4338-8969-ba1041ab9986,https://www.fire.ca.gov/incidents/2024/6/23/oak-fire/,,,2024-06-23,N,True,False,06/23/2024,AQS,60658001,3,13.4,ug/m3 LC,59,Rubidoux,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9995800008751,-117.41601
Oak Fire,Y,2024-06-26T12:24:22Z,2024-06-23T03:29:53Z,CAL FIRE Riverside Unit,,Riverside,"42000 Block Oak Canyon Road, Sage",13.0,100.0,,"Riverside County Sheriffs Department, Murrieta Fire and Rescue, Hemet City Fire Department, So Cal Edison",-116.927015,33.653953,Wildfire,7dcfb7b4-7b93-4338-8969-ba1041ab9986,https://www.fire.ca.gov/incidents/2024/6/23/oak-fire/,,,2024-06-23,N,True,False,06/23/2024,AQS,60658005,1,13.0,ug/m3 LC,58,Mira Loma (Van Buren),1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.996360000875,-117.4924
Oak Fire,Y,2024-06-26T12:24:22Z,2024-06-23T03:29:53Z,CAL FIRE Riverside Unit,,Riverside,"42000 Block Oak Canyon Road, Sage",13.0,100.0,,"Riverside County Sheriffs Department, Murrieta Fire and Rescue, Hemet City Fire Department, So Cal Edison",-116.927015,33.653953,Wildfire,7dcfb7b4-7b93-4338-8969-ba1041ab9986,https://www.fire.ca.gov/incidents/2024/6/23/oak-fire/,,,2024-06-23,N,True,False,06/23/2024,AQS,60658005,2,12.9,ug/m3 LC,58,Mira Loma (Van Buren),1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.996360000875,-117.4924
Oak Fire,Y,2024-06-26T12:24:22Z,2024-06-23T03:29:53Z,CAL FIRE Riverside Unit,,Riverside,"42000 Block Oak Canyon Road, Sage",13.0,100.0,,"Riverside County Sheriffs Department, Murrieta Fire and Rescue, Hemet City Fire Department, So Cal Edison",-116.927015,33.653953,Wildfire,7dcfb7b4-7b93-4338-8969-ba1041ab9986,https://www.fire.ca.gov/incidents/2024/6/23/oak-fire/,,,2024-06-23,N,True,False,06/23/2024,AQS,60658005,3,14.1,ug/m3 LC,60,Mira Loma (Van Buren),1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.996360000875,-117.4924
Oak Fire,Y,2024-06-26T12:24:22Z,2024-06-23T03:29:53Z,CAL FIRE Riverside Unit,,Riverside,"42000 Block Oak Canyon Road, Sage",13.0,100.0,,"Riverside County Sheriffs Department, Murrieta Fire and Rescue, Hemet City Fire Department, So Cal Edison",-116.927015,33.653953,Wildfire,7dcfb7b4-7b93-4338-8969-ba1041ab9986,https://www.fire.ca.gov/incidents/2024/6/23/oak-fire/,,,2024-06-23,N,True,False,06/23/2024,AQS,60659001,3,10.2,ug/m3 LC,53,Lake Elsinore,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.67649,-117.33098
10th Fire,Y,2024-06-26T12:22:27Z,2024-06-24T14:54:47Z,Kern County Fire Department,,Kern,"10th St & Balboa Ave, Mojave",133.0,100.0,,,-118.137537,34.974609,Wildfire,112e618e-f612-405b-8908-5df603790f77,https://www.fire.ca.gov/incidents/2024/6/24/10th-fire/,,,2024-06-24,N,False,False,06/24/2024,AQS,60290010,3,9.5,ug/m3 LC,52,Bakersfield-Golden / M St,2,200.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,12540.0,"Bakersfield, CA",6,California,29,35.385574,-119.015009
10th Fire,Y,2024-06-26T12:22:27Z,2024-06-24T14:54:47Z,Kern County Fire Department,,Kern,"10th St & Balboa Ave, Mojave",133.0,100.0,,,-118.137537,34.974609,Wildfire,112e618e-f612-405b-8908-5df603790f77,https://www.fire.ca.gov/incidents/2024/6/24/10th-fire/,,,2024-06-24,N,False,False,06/24/2024,AQS,60290014,1,9.3,ug/m3 LC,51,Bakersfield-California,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,12540.0,"Bakersfield, CA",6,California,29,35.356615,-119.062613
10th Fire,Y,2024-06-26T12:22:27Z,2024-06-24T14:54:47Z,Kern County Fire Department,,Kern,"10th St & Balboa Ave, Mojave",133.0,100.0,,,-118.137537,34.974609,Wildfire,112e618e-f612-405b-8908-5df603790f77,https://www.fire.ca.gov/incidents/2024/6/24/10th-fire/,,,2024-06-24,N,False,False,06/24/2024,AQS,60290014,3,12.1,ug/m3 LC,57,Bakersfield-California,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,12540.0,"Bakersfield, CA",6,California,29,35.356615,-119.062613
10th Fire,Y,2024-06-26T12:22:27Z,2024-06-24T14:54:47Z,Kern County Fire Department,,Kern,"10th St & Balboa Ave, Mojave",133.0,100.0,,,-118.137537,34.974609,Wildfire,112e618e-f612-405b-8908-5df603790f77,https://www.fire.ca.gov/incidents/2024/6/24/10th-fire/,,,2024-06-24,N,False,False,06/24/2024,AQS,60290018,1,4.9,ug/m3 LC,27,Ridgecrest-Ward,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,12540.0,"Bakersfield, CA",6,California,29,35.6429431008838,-117.715066487047
10th Fire,Y,2024-06-26T12:22:27Z,2024-06-24T14:54:47Z,Kern County Fire Department,,Kern,"10th St & Balboa Ave, Mojave",133.0,100.0,,,-118.137537,34.974609,Wildfire,112e618e-f612-405b-8908-5df603790f77,https://www.fire.ca.gov/incidents/2024/6/24/10th-fire/,,,2024-06-24,N,False,False,06/24/2024,AQS,60290020,3,4.1,ug/m3 LC,23,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,12540.0,"Bakersfield, CA",6,California,29,35.04944,-118.18893
10th Fire,Y,2024-06-26T12:22:27Z,2024-06-24T14:54:47Z,Kern County Fire Department,,Kern,"10th St & Balboa Ave, Mojave",133.0,100.0,,,-118.137537,34.974609,Wildfire,112e618e-f612-405b-8908-5df603790f77,https://www.fire.ca.gov/incidents/2024/6/24/10th-fire/,,,2024-06-24,N,False,False,06/24/2024,AQS,60292009,3,5.8,ug/m3 LC,32,Lebec,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,12540.0,"Bakersfield, CA",6,California,29,34.841567,-118.860588
Serrano Fire,Y,2024-06-26T08:08:42Z,2024-06-24T15:43:14Z,CAL FIRE Riverside Unit,,Riverside,"Ringdahl Circle, Corona",12.0,100.0,,,-117.55522,33.89433,Wildfire,1d36aec9-c1bd-4049-a40b-096c6b7dc0b7,https://www.fire.ca.gov/incidents/2024/6/24/serrano-fire/,,,2024-06-24,N,True,False,06/24/2024,AQS,60650012,3,8.2,ug/m3 LC,46,Banning Airport,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.92086,-116.85841
Serrano Fire,Y,2024-06-26T08:08:42Z,2024-06-24T15:43:14Z,CAL FIRE Riverside Unit,,Riverside,"Ringdahl Circle, Corona",12.0,100.0,,,-117.55522,33.89433,Wildfire,1d36aec9-c1bd-4049-a40b-096c6b7dc0b7,https://www.fire.ca.gov/incidents/2024/6/24/serrano-fire/,,,2024-06-24,N,True,False,06/24/2024,AQS,60650016,3,10.0,ug/m3 LC,53,Temecula,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.5830180008699,-117.072202
Serrano Fire,Y,2024-06-26T08:08:42Z,2024-06-24T15:43:14Z,CAL FIRE Riverside Unit,,Riverside,"Ringdahl Circle, Corona",12.0,100.0,,,-117.55522,33.89433,Wildfire,1d36aec9-c1bd-4049-a40b-096c6b7dc0b7,https://www.fire.ca.gov/incidents/2024/6/24/serrano-fire/,,,2024-06-24,N,True,False,06/24/2024,AQS,60651016,1,8.5,ug/m3 LC,47,Morongo Air Monitoring Station,2,200.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9447129,-116.830074
Serrano Fire,Y,2024-06-26T08:08:42Z,2024-06-24T15:43:14Z,CAL FIRE Riverside Unit,,Riverside,"Ringdahl Circle, Corona",12.0,100.0,,,-117.55522,33.89433,Wildfire,1d36aec9-c1bd-4049-a40b-096c6b7dc0b7,https://www.fire.ca.gov/incidents/2024/6/24/serrano-fire/,,,2024-06-24,N,True,False,06/24/2024,AQS,60652007,3,8.1,ug/m3 LC,45,,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.72537,-116.206842
Serrano Fire,Y,2024-06-26T08:08:42Z,2024-06-24T15:43:14Z,CAL FIRE Riverside Unit,,Riverside,"Ringdahl Circle, Corona",12.0,100.0,,,-117.55522,33.89433,Wildfire,1d36aec9-c1bd-4049-a40b-096c6b7dc0b7,https://www.fire.ca.gov/incidents/2024/6/24/serrano-fire/,,,2024-06-24,N,True,False,06/24/2024,AQS,60658001,1,9.3,ug/m3 LC,51,Rubidoux,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9995800008751,-117.41601
Serrano Fire,Y,2024-06-26T08:08:42Z,2024-06-24T15:43:14Z,CAL FIRE Riverside Unit,,Riverside,"Ringdahl Circle, Corona",12.0,100.0,,,-117.55522,33.89433,Wildfire,1d36aec9-c1bd-4049-a40b-096c6b7dc0b7,https://www.fire.ca.gov/incidents/2024/6/24/serrano-fire/,,,2024-06-24,N,True,False,06/24/2024,AQS,60658001,3,7.7,ug/m3 LC,43,Rubidoux,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9995800008751,-117.41601
Serrano Fire,Y,2024-06-26T08:08:42Z,2024-06-24T15:43:14Z,CAL FIRE Riverside Unit,,Riverside,"Ringdahl Circle, Corona",12.0,100.0,,,-117.55522,33.89433,Wildfire,1d36aec9-c1bd-4049-a40b-096c6b7dc0b7,https://www.fire.ca.gov/incidents/2024/6/24/serrano-fire/,,,2024-06-24,N,True,False,06/24/2024,AQS,60658005,1,9.1,ug/m3 LC,51,Mira Loma (Van Buren),1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.996360000875,-117.4924
Serrano Fire,Y,2024-06-26T08:08:42Z,2024-06-24T15:43:14Z,CAL FIRE Riverside Unit,,Riverside,"Ringdahl Circle, Corona",12.0,100.0,,,-117.55522,33.89433,Wildfire,1d36aec9-c1bd-4049-a40b-096c6b7dc0b7,https://www.fire.ca.gov/incidents/2024/6/24/serrano-fire/,,,2024-06-24,N,True,False,06/24/2024,AQS,60658005,3,9.2,ug/m3 LC,51,Mira Loma (Van Buren),1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.996360000875,-117.4924
Serrano Fire,Y,2024-06-26T08:08:42Z,2024-06-24T15:43:14Z,CAL FIRE Riverside Unit,,Riverside,"Ringdahl Circle, Corona",12.0,100.0,,,-117.55522,33.89433,Wildfire,1d36aec9-c1bd-4049-a40b-096c6b7dc0b7,https://www.fire.ca.gov/incidents/2024/6/24/serrano-fire/,,,2024-06-24,N,True,False,06/24/2024,AQS,60659001,3,7.9,ug/m3 LC,44,Lake Elsinore,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.67649,-117.33098
Muscat Fire,Y,2024-06-25T16:13:41Z,2024-06-24T15:56:24Z,CAL FIRE Fresno - Kings Unit ,,Fresno,"East Muscat Avenue and South Crawford Avenue, Granite Hill in Fresno County",142.0,100.0,,,-119.35579,36.68179,Wildfire,ef627541-e8c5-410d-80b4-d6216e4bbbcb,https://www.fire.ca.gov/incidents/2024/6/24/muscat-fire/,,,2024-06-24,N,True,False,06/24/2024,AQS,60190011,3,9.0,ug/m3 LC,50,Fresno - Garland,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.78538,-119.77321
Muscat Fire,Y,2024-06-25T16:13:41Z,2024-06-24T15:56:24Z,CAL FIRE Fresno - Kings Unit ,,Fresno,"East Muscat Avenue and South Crawford Avenue, Granite Hill in Fresno County",142.0,100.0,,,-119.35579,36.68179,Wildfire,ef627541-e8c5-410d-80b4-d6216e4bbbcb,https://www.fire.ca.gov/incidents/2024/6/24/muscat-fire/,,,2024-06-24,N,True,False,06/24/2024,AQS,60190500,1,11.2,ug/m3 LC,55,Table Mountain Air Monitoring Site,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.9851185574381,-119.658339349936
Muscat Fire,Y,2024-06-25T16:13:41Z,2024-06-24T15:56:24Z,CAL FIRE Fresno - Kings Unit ,,Fresno,"East Muscat Avenue and South Crawford Avenue, Granite Hill in Fresno County",142.0,100.0,,,-119.35579,36.68179,Wildfire,ef627541-e8c5-410d-80b4-d6216e4bbbcb,https://www.fire.ca.gov/incidents/2024/6/24/muscat-fire/,,,2024-06-24,N,True,False,06/24/2024,AQS,60192008,3,7.7,ug/m3 LC,43,Huron,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,23420.0,"Fresno, CA",6,California,19,36.198672,-120.101096
Muscat Fire,Y,2024-06-25T16:13:41Z,2024-06-24T15:56:24Z,CAL FIRE Fresno - Kings Unit ,,Fresno,"East Muscat Avenue and South Crawford Avenue, Granite Hill in Fresno County",142.0,100.0,,,-119.35579,36.68179,Wildfire,ef627541-e8c5-410d-80b4-d6216e4bbbcb,https://www.fire.ca.gov/incidents/2024/6/24/muscat-fire/,,,2024-06-24,N,True,False,06/24/2024,AirNow,60192009,3,6.6,ug/m3 LC,37,Tranquillity,1,100.0,88101,PM2.5 - Local Conditions,,,23420.0,"Fresno, CA",6,California,19,36.6342250009037,-120.382331
Muscat Fire,Y,2024-06-25T16:13:41Z,2024-06-24T15:56:24Z,CAL FIRE Fresno - Kings Unit ,,Fresno,"East Muscat Avenue and South Crawford Avenue, Granite Hill in Fresno County",142.0,100.0,,,-119.35579,36.68179,Wildfire,ef627541-e8c5-410d-80b4-d6216e4bbbcb,https://www.fire.ca.gov/incidents/2024/6/24/muscat-fire/,,,2024-06-24,N,True,False,06/24/2024,AQS,60192016,3,15.0,ug/m3 LC,62,Fresno-Foundry,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.710833,-119.7775
Muscat Fire,Y,2024-06-25T16:13:41Z,2024-06-24T15:56:24Z,CAL FIRE Fresno - Kings Unit ,,Fresno,"East Muscat Avenue and South Crawford Avenue, Granite Hill in Fresno County",142.0,100.0,,,-119.35579,36.68179,Wildfire,ef627541-e8c5-410d-80b4-d6216e4bbbcb,https://www.fire.ca.gov/incidents/2024/6/24/muscat-fire/,,,2024-06-24,N,True,False,06/24/2024,AirNow,60195001,3,11.3,ug/m3 LC,55,Clovis-Villa,1,100.0,88101,PM2.5 - Local Conditions,,,23420.0,"Fresno, CA",6,California,19,36.819449,-119.716433
Muscat Fire,Y,2024-06-25T16:13:41Z,2024-06-24T15:56:24Z,CAL FIRE Fresno - Kings Unit ,,Fresno,"East Muscat Avenue and South Crawford Avenue, Granite Hill in Fresno County",142.0,100.0,,,-119.35579,36.68179,Wildfire,ef627541-e8c5-410d-80b4-d6216e4bbbcb,https://www.fire.ca.gov/incidents/2024/6/24/muscat-fire/,,,2024-06-24,N,True,False,06/24/2024,AQS,60195025,3,11.2,ug/m3 LC,55,Fresno-Pacific,2,200.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.72639,-119.733
Fresno June Lightning Complex,Y,2024-07-06T19:16:01Z,2024-06-24T15:01:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,Multiple fires east of the Sanger Area,10616.0,100.0,,,-119.345863,36.78113,Wildfire,220ed40b-e932-487d-a206-fa99fb194849,https://www.fire.ca.gov/incidents/2024/6/24/fresno-june-lightning-complex/,,,2024-06-24,N,True,False,06/24/2024,AQS,60190011,3,9.0,ug/m3 LC,50,Fresno - Garland,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.78538,-119.77321
Fresno June Lightning Complex,Y,2024-07-06T19:16:01Z,2024-06-24T15:01:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,Multiple fires east of the Sanger Area,10616.0,100.0,,,-119.345863,36.78113,Wildfire,220ed40b-e932-487d-a206-fa99fb194849,https://www.fire.ca.gov/incidents/2024/6/24/fresno-june-lightning-complex/,,,2024-06-24,N,True,False,06/24/2024,AQS,60190500,1,11.2,ug/m3 LC,55,Table Mountain Air Monitoring Site,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.9851185574381,-119.658339349936
Fresno June Lightning Complex,Y,2024-07-06T19:16:01Z,2024-06-24T15:01:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,Multiple fires east of the Sanger Area,10616.0,100.0,,,-119.345863,36.78113,Wildfire,220ed40b-e932-487d-a206-fa99fb194849,https://www.fire.ca.gov/incidents/2024/6/24/fresno-june-lightning-complex/,,,2024-06-24,N,True,False,06/24/2024,AQS,60192008,3,7.7,ug/m3 LC,43,Huron,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,23420.0,"Fresno, CA",6,California,19,36.198672,-120.101096
Fresno June Lightning Complex,Y,2024-07-06T19:16:01Z,2024-06-24T15:01:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,Multiple fires east of the Sanger Area,10616.0,100.0,,,-119.345863,36.78113,Wildfire,220ed40b-e932-487d-a206-fa99fb194849,https://www.fire.ca.gov/incidents/2024/6/24/fresno-june-lightning-complex/,,,2024-06-24,N,True,False,06/24/2024,AirNow,60192009,3,6.6,ug/m3 LC,37,Tranquillity,1,100.0,88101,PM2.5 - Local Conditions,,,23420.0,"Fresno, CA",6,California,19,36.6342250009037,-120.382331
Fresno June Lightning Complex,Y,2024-07-06T19:16:01Z,2024-06-24T15:01:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,Multiple fires east of the Sanger Area,10616.0,100.0,,,-119.345863,36.78113,Wildfire,220ed40b-e932-487d-a206-fa99fb194849,https://www.fire.ca.gov/incidents/2024/6/24/fresno-june-lightning-complex/,,,2024-06-24,N,True,False,06/24/2024,AQS,60192016,3,15.0,ug/m3 LC,62,Fresno-Foundry,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.710833,-119.7775
